parcel_id,twi,hand,twi_n,hand_n
5212823,8.123,0.895,0.2897,0.1346
5212831,7.448,0.912,0.2047,0.1371
5212840,7.322,1.268,0.1889,0.1908
5212858,7.439,1.213,0.2036,0.1824
5212866,7.608,1.185,0.2250,0.1782
5212874,8.076,1.147,0.2839,0.1726
5212882,9.582,1.172,0.4736,0.1763
5212891,9.125,1.181,0.4160,0.1777
5212904,7.030,1.156,0.1522,0.1739
5212912,7.473,0.936,0.2079,0.1408
5212921,9.115,1.150,0.4148,0.1730
5212939,8.072,0.966,0.2833,0.1453
5212947,7.627,0.992,0.2273,0.1492
5212955,8.541,0.104,0.3424,0.0157
5212963,7.627,0.756,0.2273,0.1137
5212980,9.005,0.915,0.4009,0.1376
5212998,7.325,0.803,0.1893,0.1208
5213005,6.918,0.791,0.1380,0.1190
5213021,7.201,0.396,0.1737,0.0596
5213048,6.805,0.359,0.1238,0.0540
5213234,11.013,0.007,0.6538,0.0011
5213251,6.888,0.766,0.1342,0.1153
5213358,8.415,0.751,0.3266,0.1130
5213366,12.188,0.068,0.8019,0.0103
5213382,8.642,0.579,0.3552,0.0871
5213421,13.686,0.000,0.9905,0.0000
5213439,13.628,0.000,0.9832,0.0000
5213447,6.841,3.068,0.1283,0.4614
5213498,13.641,0.000,0.9849,0.0000
5213501,13.240,0.000,0.9344,0.0000
5213528,7.542,0.775,0.2167,0.1166
5213668,7.481,0.320,0.2090,0.0482
5213765,9.399,0.276,0.4506,0.0415
5213781,7.780,0.307,0.2466,0.0462
5213803,11.149,0.000,0.6710,0.0000
5213854,6.909,7.880,0.1368,1.0000
5213862,7.049,0.196,0.1545,0.0294
5213901,11.456,0.000,0.7097,0.0000
5213919,10.867,0.773,0.6355,0.1162
5214061,7.447,0.142,0.2047,0.0214
5214079,7.935,0.124,0.2661,0.0187
5214087,8.283,0.109,0.3100,0.0164
5214095,8.186,0.119,0.2977,0.0178
5214109,8.255,0.165,0.3065,0.0249
5214117,7.800,0.178,0.2491,0.0267
5214125,7.612,0.164,0.2254,0.0247
5214133,8.214,0.242,0.3013,0.0364
5214141,7.160,0.378,0.1685,0.0569
5214150,7.258,0.221,0.1808,0.0332
5214168,7.273,0.412,0.1828,0.0620
5214176,7.311,0.425,0.1875,0.0639
5214184,8.555,0.357,0.3443,0.0538
5214192,6.811,0.350,0.1245,0.0527
5214206,7.163,0.289,0.1689,0.0435
5214214,7.688,0.318,0.2351,0.0478
5214222,7.242,0.269,0.1789,0.0404
5214231,6.912,0.289,0.1372,0.0435
5214249,7.222,0.174,0.1763,0.0261
5214257,7.101,0.308,0.1611,0.0464
5214265,6.599,0.659,0.0978,0.0991
5214273,6.154,0.748,0.0418,0.1124
5214281,6.459,0.770,0.0802,0.1158
5214290,6.231,0.621,0.0515,0.0934
5214303,9.348,0.033,0.4442,0.0050
5214311,8.741,0.023,0.3677,0.0034
5214320,8.330,0.044,0.3159,0.0066
5214338,7.581,0.102,0.2216,0.0154
5214346,7.809,0.108,0.2503,0.0162
5214575,13.559,0.000,0.9746,0.0000
5214621,8.526,0.079,0.3406,0.0119
5214753,7.425,1.626,0.2018,0.2446
5214761,6.790,1.969,0.1219,0.2961
5214770,6.983,1.707,0.1462,0.2568
5214788,8.143,1.333,0.2923,0.2005
5214800,7.726,1.267,0.2398,0.1905
5214818,8.613,1.176,0.3515,0.1769
5214834,9.641,1.161,0.4810,0.1746
5214842,7.676,1.137,0.2335,0.1710
5214851,6.554,1.353,0.0922,0.2035
5214869,7.042,1.251,0.1536,0.1881
5214877,8.617,0.859,0.3520,0.1291
5214885,8.698,0.777,0.3622,0.1169
5214893,6.826,1.237,0.1265,0.1861
5214915,6.489,1.648,0.0840,0.2479
5214923,6.776,1.332,0.1201,0.2004
5214958,8.591,0.745,0.3488,0.1120
5214966,6.521,1.023,0.0880,0.1538
5214974,6.645,1.174,0.1036,0.1765
5214982,7.201,1.314,0.1737,0.1976
5214991,7.287,1.128,0.1845,0.1697
5215008,7.518,1.080,0.2136,0.1625
5215016,7.225,1.160,0.1766,0.1745
5215024,7.413,1.196,0.2003,0.1798
5215032,7.596,1.233,0.2234,0.1855
5215041,6.827,1.563,0.1266,0.2350
5215059,6.606,1.933,0.0987,0.2908
5215067,9.085,1.560,0.4109,0.2347
5215113,10.217,0.000,0.5536,0.0000
5215121,8.631,0.036,0.3538,0.0053
5215130,7.793,0.118,0.2483,0.0178
5215148,7.555,0.209,0.2182,0.0315
5215156,7.061,0.187,0.1560,0.0280
5215164,9.687,0.008,0.4868,0.0012
5215172,8.308,0.031,0.3131,0.0047
5215342,8.882,0.015,0.3854,0.0022
5215369,9.673,0.028,0.4851,0.0042
5215385,8.760,0.055,0.3701,0.0082
5215415,10.671,0.016,0.6108,0.0024
5215504,10.633,0.013,0.6060,0.0020
5215521,7.872,0.085,0.2582,0.0128
5215598,8.031,0.093,0.2782,0.0140
5215628,8.952,0.103,0.3942,0.0155
5215792,7.952,0.168,0.2683,0.0253
5215873,7.738,0.247,0.2413,0.0371
5215911,7.647,0.302,0.2298,0.0455
5215946,7.148,0.355,0.1670,0.0534
5215954,8.060,0.246,0.2819,0.0370
5215989,7.715,0.215,0.2384,0.0323
5216004,8.277,0.153,0.3091,0.0231
5216021,9.422,0.107,0.4534,0.0160
5216047,7.175,0.154,0.1703,0.0231
5216144,7.814,0.117,0.2509,0.0176
5216152,7.248,0.230,0.1796,0.0346
5216161,7.325,0.212,0.1893,0.0320
5216179,7.339,0.222,0.1911,0.0334
5216187,7.355,0.287,0.1930,0.0432
5216195,7.180,0.311,0.1711,0.0468
5216209,7.242,0.282,0.1788,0.0424
5216217,7.239,0.315,0.1784,0.0474
5216225,7.054,0.247,0.1551,0.0371
5216233,7.150,0.301,0.1673,0.0453
5216241,7.745,0.357,0.2422,0.0536
5216250,7.588,0.280,0.2224,0.0420
5216276,6.824,0.293,0.1262,0.0441
5216292,7.525,0.152,0.2145,0.0229
5216306,9.064,0.106,0.4083,0.0159
5216322,7.254,0.195,0.1803,0.0293
5216349,7.568,0.119,0.2199,0.0179
5216357,6.995,0.222,0.1478,0.0333
5216365,7.964,0.090,0.2697,0.0136
5216390,10.575,0.052,0.5987,0.0079
5216403,11.965,0.000,0.7738,0.0000
5216411,9.832,0.024,0.5051,0.0035
5216420,9.923,0.000,0.5165,0.0000
5216438,8.705,0.026,0.3631,0.0039
5216454,9.301,0.023,0.4382,0.0035
5216462,10.314,0.008,0.5658,0.0011
5216471,8.222,0.078,0.3023,0.0117
5216489,6.752,0.273,0.1171,0.0410
5216497,7.155,0.323,0.1678,0.0485
5216501,6.971,0.357,0.1447,0.0536
5216527,7.888,0.151,0.2602,0.0227
5216535,7.601,0.185,0.2241,0.0279
5216551,7.823,0.084,0.2520,0.0127
5216560,7.420,0.216,0.2013,0.0325
5216586,8.159,0.184,0.2944,0.0277
5216594,7.759,0.144,0.2439,0.0216
5216616,7.567,0.103,0.2198,0.0155
5216632,7.964,0.084,0.2697,0.0126
5216659,9.155,0.026,0.4198,0.0040
5216675,8.873,0.047,0.3842,0.0071
5216683,7.832,0.099,0.2532,0.0148
5216691,10.793,0.000,0.6262,0.0000
5216705,9.563,0.003,0.4713,0.0004
5216721,8.955,0.017,0.3946,0.0026
5216748,9.170,0.014,0.4217,0.0021
5216764,8.141,0.042,0.2920,0.0063
5218635,12.553,0.000,0.8478,0.0000
5218643,6.968,1.080,0.1443,0.1624
5218732,7.046,0.282,0.1542,0.0424
5218741,7.876,0.128,0.2587,0.0192
5218759,9.484,0.113,0.4612,0.0171
5218830,9.369,0.137,0.4468,0.0206
5218848,12.364,0.000,0.8240,0.0000
5218856,7.389,0.205,0.1973,0.0308
5218864,10.970,0.000,0.6484,0.0000
5218988,8.154,1.879,0.2937,0.2826
5219127,7.035,1.530,0.1528,0.2301
5219135,8.261,3.641,0.3071,0.5476
5219151,7.262,0.504,0.1813,0.0758
5219461,7.233,1.988,0.1777,0.2990
5219771,8.087,0.388,0.2852,0.0583
5219798,7.162,0.357,0.1688,0.0537
5220028,8.435,0.143,0.3291,0.0215
5220117,7.674,1.304,0.2333,0.1962
5220125,7.848,1.830,0.2552,0.2753
5220141,6.991,1.036,0.1472,0.1559
5220150,7.461,1.138,0.2064,0.1712
5220168,8.013,0.679,0.2759,0.1021
5220176,9.404,1.571,0.4511,0.2363
5220214,7.656,2.851,0.2310,0.4288
5220231,8.644,0.500,0.3554,0.0752
5220265,9.549,0.363,0.4695,0.0546
5220362,6.478,0.351,0.0826,0.0527
5220389,8.401,1.499,0.3248,0.2255
5220397,8.554,1.710,0.3440,0.2572
5220451,7.155,0.221,0.1678,0.0333
5221156,6.018,5.221,0.0246,0.7853
5221164,5.980,2.138,0.0199,0.3216
5221172,8.117,0.775,0.2890,0.1166
5221181,7.616,6.181,0.2259,0.9296
5221351,12.716,0.000,0.8684,0.0000
5221369,8.860,0.380,0.3827,0.0572
5221377,9.788,0.162,0.4996,0.0243
5221385,9.194,0.465,0.4246,0.0700
5221393,8.782,0.058,0.3728,0.0088
5221407,10.285,0.030,0.5621,0.0045
5221415,6.731,0.491,0.1144,0.0738
5221431,6.680,0.553,0.1081,0.0832
5221491,11.725,0.000,0.7436,0.0000
5221512,13.474,0.000,0.9638,0.0000
5221521,12.819,0.000,0.8814,0.0000
5221539,13.490,0.000,0.9658,0.0000
5221547,12.492,0.000,0.8401,0.0000
5221555,12.262,0.000,0.8112,0.0000
5221563,7.999,0.256,0.2741,0.0386
5221571,11.936,0.007,0.7701,0.0010
5221580,11.966,0.000,0.7739,0.0000
5221598,7.451,0.425,0.2051,0.0639
5221601,9.785,0.111,0.4992,0.0167
5221610,10.108,0.007,0.5398,0.0010
5221628,11.429,0.000,0.7062,0.0000
5221636,6.190,0.587,0.0463,0.0882
5221644,10.575,0.000,0.5987,0.0000
5221661,12.100,0.000,0.7907,0.0000
5221679,12.603,0.000,0.8541,0.0000
5221687,8.372,0.084,0.3212,0.0126
5221709,6.222,0.585,0.0503,0.0880
5221725,7.476,3.764,0.2083,0.5662
5221733,7.502,4.236,0.2115,0.6370
5221741,8.140,4.059,0.2920,0.6105
5221750,8.156,3.828,0.2940,0.5758
5221768,7.253,3.648,0.1803,0.5486
5221776,6.675,3.768,0.1074,0.5668
5221784,6.434,3.970,0.0770,0.5971
5221792,6.548,3.922,0.0913,0.5899
5221806,7.671,4.231,0.2328,0.6363
5221822,8.175,4.233,0.2963,0.6366
5221849,6.934,4.475,0.1400,0.6730
5221857,7.132,3.585,0.1649,0.5392
5221865,7.048,3.152,0.1544,0.4741
5222021,7.523,0.572,0.2143,0.0860
5222039,8.120,0.302,0.2894,0.0454
5222047,7.272,0.663,0.1826,0.0997
5222063,7.759,0.622,0.2439,0.0936
5222233,6.643,0.608,0.1034,0.0914
5222241,6.877,0.328,0.1328,0.0493
5222250,7.829,0.418,0.2527,0.0629
5223205,11.373,0.008,0.6992,0.0012
5223281,8.807,0.095,0.3760,0.0142
5223698,9.157,1.531,0.4200,0.2302
5223744,6.074,2.892,0.0317,0.4350
5223981,7.427,1.856,0.2021,0.2792
5223990,7.648,1.971,0.2300,0.2965
5224031,7.171,8.350,0.1698,1.0000
5224040,7.632,0.687,0.2279,0.1034
5224058,6.466,1.228,0.0810,0.1847
5224066,11.099,0.167,0.6646,0.0251
5224074,11.569,0.000,0.7238,0.0000
5224082,8.387,0.151,0.3231,0.0227
5224091,7.197,0.219,0.1731,0.0329
5224368,7.476,0.766,0.2084,0.1152
5225411,8.390,1.692,0.3234,0.2545
5225551,8.119,2.268,0.2893,0.3411
5225569,6.403,0.704,0.0731,0.1058
5225577,8.451,2.786,0.3311,0.4190
5225810,6.903,0.609,0.1361,0.0916
5225844,6.955,0.276,0.1426,0.0416
5225852,7.161,0.546,0.1686,0.0822
5225861,7.147,1.077,0.1669,0.1620
5225879,7.307,0.931,0.1870,0.1401
5225887,7.541,0.724,0.2165,0.1088
5225895,7.382,1.015,0.1965,0.1527
5225909,7.349,1.090,0.1923,0.1639
5226000,9.192,1.570,0.4244,0.2361
5226484,6.307,3.775,0.0611,0.5677
5226492,11.096,0.000,0.6643,0.0000
5226506,5.440,3.809,0.0000,0.5728
5226522,7.361,0.379,0.1938,0.0569
5226557,9.802,0.646,0.5013,0.0971
5226565,11.376,0.000,0.6995,0.0000
5226573,8.157,1.189,0.2941,0.1788
5226581,8.663,3.744,0.3578,0.5632
5226603,8.078,3.991,0.2842,0.6002
5227341,7.961,0.407,0.2694,0.0612
5227391,9.337,0.046,0.4428,0.0070
5227448,7.417,0.190,0.2008,0.0286
5227472,8.084,0.239,0.2849,0.0360
5228185,9.869,0.721,0.5098,0.1084
5228193,6.612,1.642,0.0995,0.2469
5228207,7.199,0.299,0.1734,0.0449
5228215,7.560,0.378,0.2189,0.0568
5228223,7.906,0.327,0.2624,0.0491
5228231,7.627,0.347,0.2274,0.0523
5228240,7.295,0.207,0.1855,0.0311
5228967,7.268,0.581,0.1821,0.0874
5228991,7.390,0.609,0.1974,0.0916
5229009,5.817,1.429,0.0000,0.2149
5229017,6.595,1.259,0.0973,0.1893
5229025,7.125,0.169,0.1641,0.0254
5229033,8.902,0.044,0.3880,0.0066
5229050,7.451,0.850,0.2051,0.1279
5229068,8.983,0.019,0.3981,0.0029
5229564,7.642,0.783,0.2292,0.1177
5229599,6.793,0.280,0.1222,0.0421
5229653,8.114,0.113,0.2886,0.0171
5230082,7.894,2.495,0.2609,0.3752
5230325,6.962,0.375,0.1435,0.0565
5230333,7.716,0.333,0.2385,0.0500
5230341,8.421,0.166,0.3273,0.0250
5230350,7.364,0.282,0.1941,0.0424
5230376,6.962,0.375,0.1435,0.0565
5230384,7.317,0.290,0.1883,0.0437
5230406,8.421,0.166,0.3273,0.0250
5230414,6.962,0.375,0.1435,0.0565
5230422,7.405,0.250,0.1993,0.0376
5230449,7.304,0.377,0.1866,0.0567
5230473,7.734,0.257,0.2408,0.0387
5230481,7.571,0.230,0.2203,0.0347
5230490,6.993,0.344,0.1475,0.0517
5230503,7.734,0.257,0.2408,0.0387
5230511,7.734,0.257,0.2408,0.0387
5230520,7.904,0.154,0.2622,0.0232
5230546,8.506,0.997,0.3381,0.1499
5230589,6.044,1.065,0.0279,0.1601
5230660,7.850,1.363,0.2554,0.2049
5230686,12.081,0.000,0.7884,0.0000
5231054,5.913,2.557,0.0114,0.3846
5231089,9.695,2.219,0.4878,0.3338
5231178,7.737,0.442,0.2412,0.0665
5231224,8.807,0.781,0.3760,0.1175
5231232,8.736,0.120,0.3670,0.0180
5231241,6.120,1.428,0.0374,0.2148
5231267,5.973,2.387,0.0190,0.3591
5231283,7.935,0.518,0.2661,0.0779
5231291,11.485,0.000,0.7133,0.0000
5231305,10.832,0.000,0.6310,0.0000
5231755,7.415,0.200,0.2006,0.0300
5231780,7.846,0.644,0.2549,0.0969
5231798,6.614,0.676,0.0998,0.1016
5231844,6.526,0.566,0.0886,0.0852
5231852,6.578,0.517,0.0951,0.0777
5231861,6.539,0.576,0.0902,0.0867
5231879,6.481,0.774,0.0830,0.1163
5231895,6.896,0.922,0.1352,0.1386
5231909,6.597,0.908,0.0976,0.1366
5231917,8.152,0.576,0.2935,0.0866
5231925,8.013,0.585,0.2760,0.0880
5231933,6.590,0.806,0.0967,0.1212
5231941,6.141,1.776,0.0402,0.2670
5231950,5.518,3.632,0.0000,0.5462
5231984,6.726,1.832,0.1139,0.2755
5231992,5.680,3.664,0.0000,0.5511
5232000,6.603,2.770,0.0984,0.4167
5232018,5.651,3.315,0.0000,0.4986
5232026,5.779,3.109,0.0000,0.4676
5232034,5.970,4.844,0.0186,0.7285
5232042,6.296,1.343,0.0597,0.2020
5232051,6.281,6.128,0.0578,0.9217
5232069,5.828,6.561,0.0006,0.9868
5232085,6.889,5.302,0.1343,0.7974
5232093,6.572,6.411,0.0944,0.9642
5232107,6.404,5.350,0.0732,0.8046
5232115,5.913,6.161,0.0114,0.9266
5232123,6.414,1.483,0.0745,0.2231
5232131,6.754,1.039,0.1174,0.1563
5232140,6.888,0.398,0.1342,0.0598
5232158,6.068,0.963,0.0309,0.1449
5232166,6.415,0.978,0.0747,0.1471
5232174,6.669,1.115,0.1067,0.1677
5232212,6.343,0.861,0.0656,0.1295
5232221,6.713,0.641,0.1122,0.0965
5232247,8.756,0.387,0.3695,0.0583
5232255,7.544,0.406,0.2169,0.0610
5232263,8.759,0.343,0.3700,0.0516
5232271,8.799,0.200,0.3750,0.0301
5232280,7.647,0.521,0.2299,0.0784
5232301,9.629,1.261,0.4796,0.1896
5232310,6.565,1.477,0.0935,0.2221
5232328,6.499,1.678,0.0852,0.2524
5232336,6.085,1.760,0.0331,0.2647
5232344,6.534,2.364,0.0897,0.3556
5232352,6.681,2.699,0.1082,0.4059
5232361,6.562,2.137,0.0931,0.3215
5232379,7.271,1.912,0.1825,0.2875
5232387,9.405,1.772,0.4513,0.2665
5232395,6.691,2.880,0.1094,0.4331
5232409,6.916,4.808,0.1377,0.7232
5232417,7.981,3.933,0.2719,0.5915
5232425,6.777,6.016,0.1203,0.9049
5232433,7.159,6.715,0.1684,1.0000
5232441,6.300,6.726,0.0602,1.0000
5232450,6.663,3.572,0.1058,0.5372
5232468,6.572,2.361,0.0945,0.3550
5232476,8.716,2.263,0.3645,0.3404
5232484,6.888,2.549,0.1342,0.3833
5232522,6.716,1.242,0.1126,0.1868
5232549,12.308,0.000,0.8170,0.0000
5232557,12.360,0.000,0.8235,0.0000
5232573,8.182,0.520,0.2972,0.0782
5232581,7.043,0.683,0.1537,0.1027
5232751,11.420,0.106,0.7051,0.0159
5232786,6.286,3.731,0.0584,0.5612
5232808,5.464,4.864,0.0000,0.7315
5232883,7.302,1.265,0.1864,0.1903
5232905,12.167,0.000,0.7992,0.0000
5232921,8.556,1.708,0.3443,0.2568
5232972,7.801,0.693,0.2492,0.1043
5233057,8.600,4.081,0.3499,0.6137
5233201,8.246,1.336,0.3053,0.2010
5233294,8.255,0.390,0.3064,0.0587
5233308,7.780,0.457,0.2466,0.0687
5233723,8.375,4.014,0.3216,0.6037
5233995,15.789,0.000,1.0000,0.0000
5234011,15.800,0.000,1.0000,0.0000
5234029,15.811,0.000,1.0000,0.0000
5234037,15.818,0.000,1.0000,0.0000
5234045,15.884,0.000,1.0000,0.0000
5234053,14.926,0.000,1.0000,0.0000
5234061,15.173,0.000,1.0000,0.0000
5234070,13.502,0.000,0.9674,0.0000
5234088,13.534,0.000,0.9714,0.0000
5234096,13.539,0.000,0.9721,0.0000
5234100,14.152,0.000,1.0000,0.0000
5234118,14.345,0.000,1.0000,0.0000
5234126,13.619,0.000,0.9822,0.0000
5234134,14.574,0.000,1.0000,0.0000
5234142,14.196,0.000,1.0000,0.0000
5234151,12.866,0.000,0.8872,0.0000
5234169,12.813,0.000,0.8805,0.0000
5234177,12.727,0.000,0.8698,0.0000
5234185,12.634,0.000,0.8580,0.0000
5234193,12.566,0.000,0.8495,0.0000
5234207,12.456,0.000,0.8356,0.0000
5234215,12.416,0.000,0.8305,0.0000
5234240,8.928,2.366,0.3912,0.3559
5234266,8.866,0.170,0.3833,0.0255
5234274,8.433,0.299,0.3289,0.0449
5234282,8.509,0.350,0.3384,0.0526
5234291,7.595,0.472,0.2233,0.0710
5234304,5.764,1.368,0.0000,0.2058
5234312,7.571,1.587,0.2202,0.2387
5234321,8.987,0.499,0.3987,0.0750
5234339,6.294,0.779,0.0594,0.1172
5234347,9.110,0.604,0.4142,0.0908
5234355,7.582,1.045,0.2217,0.1572
5234363,6.127,2.154,0.0383,0.3240
5234371,5.961,2.375,0.0174,0.3572
5234380,5.743,1.530,0.0000,0.2301
5234398,5.955,1.835,0.0167,0.2760
5234401,8.253,0.312,0.3062,0.0469
5234410,10.864,0.029,0.6350,0.0043
5234436,6.865,3.543,0.1313,0.5328
5234444,6.440,3.701,0.0778,0.5567
5234461,6.250,3.507,0.0539,0.5274
5234487,6.591,3.372,0.0968,0.5071
5234835,6.933,3.357,0.1400,0.5049
5234851,7.341,0.253,0.1913,0.0381
5234878,7.026,0.854,0.1516,0.1285
5234886,9.459,0.038,0.4581,0.0057
5234894,10.055,0.112,0.5332,0.0168
5234916,7.073,0.315,0.1576,0.0474
5234924,10.915,0.030,0.6415,0.0045
5234932,11.734,0.012,0.7446,0.0018
5234959,7.374,0.447,0.1954,0.0672
5234975,9.294,4.899,0.4374,0.7369
5234983,8.109,0.618,0.2880,0.0930
5235327,11.869,0.000,0.7616,0.0000
5235335,12.340,0.000,0.8210,0.0000
5235360,6.858,2.032,0.1305,0.3056
5235408,6.840,6.910,0.1282,1.0000
5235416,7.576,5.934,0.2208,0.8924
5235424,6.993,1.141,0.1475,0.1716
5235505,8.745,0.090,0.3682,0.0136
5235513,9.672,1.290,0.4849,0.1941
5235556,6.931,0.601,0.1396,0.0904
5235718,10.957,0.154,0.6468,0.0232
5235777,6.187,0.849,0.0460,0.1276
5235823,7.709,4.538,0.2377,0.6826
5235831,9.390,4.569,0.4494,0.6872
5235840,13.173,0.000,0.9259,0.0000
5235866,6.251,4.124,0.0540,0.6203
5235882,6.097,4.266,0.0346,0.6416
5235921,7.542,1.777,0.2167,0.2673
5235947,10.365,0.131,0.5722,0.0198
5236021,10.458,0.000,0.5839,0.0000
5236081,9.223,0.845,0.4284,0.1271
5236111,7.172,0.211,0.1700,0.0318
5236188,6.293,4.743,0.0593,0.7133
5236323,12.790,0.000,0.8777,0.0000
5236340,7.164,0.339,0.1690,0.0509
5236358,7.679,0.481,0.2339,0.0723
5236412,6.454,1.336,0.0795,0.2009
5236421,8.349,0.224,0.3183,0.0337
5236439,11.219,0.002,0.6797,0.0002
5236447,10.937,0.000,0.6442,0.0000
5236455,8.758,0.042,0.3698,0.0063
5236463,6.470,0.623,0.0816,0.0938
5236471,6.578,0.898,0.0952,0.1350
5236480,6.823,0.783,0.1260,0.1178
5236498,8.452,0.489,0.3312,0.0736
5236501,7.972,0.658,0.2707,0.0990
5236528,6.137,4.443,0.0397,0.6683
5236536,5.794,5.945,0.0000,0.8941
5236544,5.728,5.327,0.0000,0.8012
5236552,5.647,2.927,0.0000,0.4402
5236561,6.703,1.092,0.1109,0.1642
5236579,8.649,0.473,0.3561,0.0711
5236587,8.613,0.452,0.3515,0.0680
5236595,6.268,0.990,0.0561,0.1489
5236609,5.819,1.139,0.0000,0.1713
5236617,6.744,0.448,0.1161,0.0674
5236625,9.342,0.000,0.4433,0.0000
5236633,8.530,0.000,0.3410,0.0000
5236641,11.507,0.000,0.7161,0.0000
5236650,5.624,2.378,0.0000,0.3577
5236714,7.176,1.952,0.1705,0.2936
5236731,6.171,1.558,0.0439,0.2344
5236749,12.505,0.000,0.8418,0.0000
5236757,12.588,0.000,0.8522,0.0000
5236765,14.921,0.012,1.0000,0.0018
5236773,7.080,0.321,0.1584,0.0482
5236781,11.182,0.026,0.6752,0.0038
5236790,15.363,0.000,1.0000,0.0000
5236803,12.260,0.000,0.8109,0.0000
5236820,12.983,0.000,0.9020,0.0000
5236846,13.992,0.000,1.0000,0.0000
5236862,11.392,0.000,0.7016,0.0000
5236889,7.344,4.974,0.1917,0.7481
5237231,6.812,0.524,0.1247,0.0788
5237257,6.659,3.219,0.1054,0.4841
5237265,7.454,2.561,0.2055,0.3851
5237273,6.837,2.174,0.1278,0.3269
5237281,7.041,1.104,0.1534,0.1661
5237290,12.375,0.000,0.8254,0.0000
5237303,6.227,2.767,0.0510,0.4161
5237320,7.613,1.635,0.2256,0.2459
5237443,6.525,0.362,0.0885,0.0544
5237591,5.829,1.446,0.0009,0.2175
5237613,13.081,0.000,0.9144,0.0000
5237630,8.472,0.118,0.3338,0.0178
5237672,9.238,0.407,0.4302,0.0612
5237699,7.714,1.138,0.2383,0.1711
5237753,7.220,3.034,0.1761,0.4563
5237788,6.612,0.487,0.0995,0.0733
5237842,7.486,4.544,0.2096,0.6834
5237974,5.872,2.454,0.0063,0.3691
5237982,7.694,3.866,0.2358,0.5815
5237991,8.745,0.243,0.3682,0.0366
5238008,11.351,0.000,0.6965,0.0000
5238075,5.834,7.633,0.0015,1.0000
5238211,7.628,0.291,0.2274,0.0438
5238245,9.074,1.083,0.4096,0.1629
5238318,7.549,9.061,0.2175,1.0000
5238334,7.467,5.670,0.2072,0.8528
5238342,7.028,1.274,0.1519,0.1916
5238351,11.298,0.000,0.6898,0.0000
5238369,6.913,2.725,0.1374,0.4098
5238393,11.342,0.000,0.6953,0.0000
5238407,13.320,0.016,0.9444,0.0024
5238431,8.960,1.881,0.3953,0.2830
5238466,12.548,0.000,0.8472,0.0000
5238474,12.829,0.000,0.8826,0.0000
5238504,12.785,0.000,0.8771,0.0000
5238733,6.174,0.528,0.0443,0.0794
5238741,10.355,0.000,0.5710,0.0000
5238750,8.276,0.073,0.3091,0.0109
5238768,6.616,1.848,0.1000,0.2779
5238911,7.120,1.085,0.1634,0.1631
5238989,6.642,3.981,0.1032,0.5987
5239276,7.383,0.396,0.1965,0.0596
5239519,6.832,3.918,0.1272,0.5893
5239527,13.117,0.000,0.9189,0.0000
5239713,6.635,0.893,0.1023,0.1343
5239730,9.436,0.080,0.4552,0.0121
5239764,12.266,0.000,0.8117,0.0000
5239799,12.387,0.000,0.8269,0.0000
5239802,7.118,1.367,0.1632,0.2056
5239811,6.856,2.273,0.1302,0.3419
5239829,6.257,1.574,0.0548,0.2367
5239837,6.284,1.286,0.0582,0.1934
5239845,6.804,1.271,0.1236,0.1911
5239853,8.445,1.231,0.3303,0.1851
5239861,6.634,1.353,0.1022,0.2035
5239870,6.860,1.231,0.1307,0.1852
5239888,6.319,1.065,0.0626,0.1602
5239896,6.526,1.326,0.0887,0.1994
5239900,6.937,1.539,0.1404,0.2315
5239918,6.677,1.064,0.1076,0.1600
5239926,7.401,0.586,0.1988,0.0881
5239934,6.282,0.825,0.0580,0.1241
5239942,9.209,0.340,0.4267,0.0512
5239951,8.267,0.485,0.3079,0.0730
5239969,7.567,0.445,0.2197,0.0669
5239977,8.120,0.282,0.2894,0.0425
5239985,7.225,0.652,0.1767,0.0980
5239993,7.556,1.020,0.2184,0.1534
5240002,7.271,0.961,0.1824,0.1445
5240011,7.179,1.232,0.1709,0.1853
5240029,9.035,1.504,0.4047,0.2262
5240037,7.050,1.711,0.1546,0.2573
5240045,7.793,1.833,0.2483,0.2756
5240053,7.533,1.702,0.2155,0.2559
5240061,9.155,1.660,0.4198,0.2496
5240070,9.775,1.604,0.4979,0.2412
5240088,7.643,1.558,0.2294,0.2344
5240096,8.286,1.576,0.3104,0.2370
5240100,7.599,0.178,0.2238,0.0268
5240118,7.620,0.253,0.2265,0.0380
5240126,7.814,0.220,0.2509,0.0330
5240134,7.404,0.334,0.1992,0.0502
5240142,6.895,0.270,0.1351,0.0406
5240151,7.340,0.297,0.1912,0.0446
5240169,8.339,0.241,0.3171,0.0362
5240177,7.240,0.304,0.1786,0.0458
5240185,6.959,0.482,0.1431,0.0725
5240193,7.613,0.221,0.2256,0.0332
5240207,7.859,0.137,0.2566,0.0205
5240215,7.957,0.105,0.2689,0.0158
5240223,7.858,0.092,0.2564,0.0139
5240231,8.001,0.114,0.2744,0.0171
5240240,7.825,0.104,0.2523,0.0156
5240258,7.311,0.258,0.1875,0.0388
5240266,8.458,0.327,0.3320,0.0492
5240274,6.892,0.368,0.1347,0.0553
5240282,9.467,0.289,0.4591,0.0435
5240291,10.704,0.277,0.6149,0.0416
5240304,7.475,0.257,0.2081,0.0386
5240312,8.796,0.052,0.3745,0.0079
5240339,12.416,0.000,0.8306,0.0000
5240355,7.778,0.647,0.2463,0.0974
5240363,10.621,0.013,0.6045,0.0019
5240371,7.524,0.381,0.2144,0.0573
5240533,6.115,3.765,0.0369,0.5663
5240541,6.860,1.866,0.1308,0.2806
