parcel_id,twi,hand,twi_n,hand_n
2043954,7.250,1.957,0.1799,0.2943
2043962,6.215,1.942,0.0494,0.2921
2043971,5.990,1.136,0.0211,0.1708
2043989,6.563,4.663,0.0933,0.7014
2043997,6.449,8.844,0.0789,1.0000
2044004,6.088,2.655,0.0334,0.3993
2044012,6.491,6.758,0.0842,1.0000
2044021,6.555,2.832,0.0923,0.4260
2044039,6.587,2.464,0.0964,0.3706
2044047,6.663,8.995,0.1058,1.0000
2044055,6.935,17.407,0.1401,1.0000
2044063,6.896,16.703,0.1352,1.0000
2044071,7.327,16.287,0.1895,1.0000
2044080,6.221,6.177,0.0502,0.9290
2044098,5.817,6.753,0.0000,1.0000
2044101,6.294,11.538,0.0594,1.0000
2044110,5.883,12.028,0.0076,1.0000
2044128,5.459,11.133,0.0000,1.0000
2044136,5.587,10.501,0.0000,1.0000
2044144,6.014,9.922,0.0241,1.0000
2044152,6.862,9.063,0.1310,1.0000
2044161,7.861,8.093,0.2568,1.0000
2044179,8.944,5.117,0.3933,0.7696
2044187,10.010,3.117,0.5275,0.4688
2044195,8.676,6.223,0.3594,0.9360
2044209,8.141,6.411,0.2921,0.9643
2044217,6.900,7.282,0.1357,1.0000
2044225,6.741,7.904,0.1157,1.0000
2044233,6.264,9.354,0.0556,1.0000
2044241,6.079,10.430,0.0323,1.0000
2044250,5.906,11.668,0.0105,1.0000
2044268,5.907,13.356,0.0106,1.0000
2044276,6.083,16.227,0.0328,1.0000
2044284,6.555,15.598,0.0923,1.0000
2044292,8.172,15.647,0.2960,1.0000
2044306,6.361,16.325,0.0678,1.0000
2044314,6.212,17.136,0.0491,1.0000
2044322,6.308,17.936,0.0612,1.0000
2044331,7.271,16.970,0.1825,1.0000
2044349,6.667,13.927,0.1064,1.0000
2044357,7.590,13.985,0.2227,1.0000
2044365,6.941,13.343,0.1409,1.0000
2044381,6.959,10.677,0.1432,1.0000
2044403,7.327,11.136,0.1896,1.0000
2044411,7.234,10.829,0.1778,1.0000
2044420,7.240,10.899,0.1786,1.0000
2044438,6.522,11.019,0.0881,1.0000
2044446,6.153,11.857,0.0417,1.0000
2044454,5.819,13.718,0.0000,1.0000
2044462,6.280,14.043,0.0577,1.0000
2044471,7.882,12.897,0.2594,1.0000
2044489,6.511,10.471,0.0867,1.0000
2044497,6.329,9.378,0.0638,1.0000
2044501,6.544,7.822,0.0909,1.0000
2044519,7.215,8.614,0.1754,1.0000
2044527,6.987,7.446,0.1467,1.0000
2044535,7.894,7.391,0.2609,1.0000
2044543,8.490,10.846,0.3360,1.0000
2044551,7.748,11.436,0.2426,1.0000
2044560,6.479,8.062,0.0827,1.0000
2044578,6.097,6.981,0.0346,1.0000
2044586,6.361,6.428,0.0678,0.9668
2044594,6.772,5.317,0.1196,0.7997
2044608,7.210,3.955,0.1748,0.5949
2044616,8.980,0.988,0.3978,0.1487
2044624,10.031,0.301,0.5302,0.0452
2044632,9.909,0.148,0.5148,0.0222
2044641,7.460,0.965,0.2063,0.1451
2044659,7.129,1.574,0.1645,0.2368
2044667,6.773,3.248,0.1197,0.4885
2044675,7.080,8.535,0.1584,1.0000
2044683,7.588,9.858,0.2224,1.0000
2044691,8.587,9.479,0.3482,1.0000
2044705,6.844,4.307,0.1287,0.6477
2044713,8.599,3.326,0.3497,0.5003
2044721,8.212,3.161,0.3010,0.4755
2044730,8.002,2.990,0.2746,0.4497
2044748,7.687,3.089,0.2348,0.4645
2044756,7.506,3.313,0.2121,0.4983
2044764,7.592,5.145,0.2229,0.7739
2044772,7.330,6.328,0.1899,0.9518
2044781,6.934,6.798,0.1400,1.0000
2044799,7.879,6.899,0.2591,1.0000
2044802,6.367,7.108,0.0686,1.0000
2044811,9.223,7.467,0.4284,1.0000
2044829,8.643,7.111,0.3553,1.0000
2044837,7.866,5.265,0.2574,0.7919
2044845,7.201,2.748,0.1736,0.4134
2044853,6.903,1.776,0.1362,0.2671
2044861,7.124,1.470,0.1640,0.2211
2044870,6.415,1.272,0.0747,0.1914
2044888,6.715,0.978,0.1124,0.1471
2044896,8.902,0.458,0.3879,0.0689
2044900,8.916,0.232,0.3896,0.0348
2044918,8.273,0.314,0.3087,0.0472
2044926,6.857,0.709,0.1303,0.1066
2044934,6.612,4.248,0.0995,0.6389
2044942,6.926,4.823,0.1390,0.7254
2044951,8.210,4.627,0.3008,0.6960
2044969,9.135,5.179,0.4173,0.7790
2044977,8.758,5.288,0.3697,0.7953
2044985,7.404,5.703,0.1992,0.8578
2044993,6.784,4.879,0.1211,0.7338
2045001,7.120,4.564,0.1634,0.6865
2045019,6.767,4.355,0.1190,0.6550
2045027,7.047,3.907,0.1542,0.5876
2045035,8.518,2.629,0.3396,0.3954
2045043,8.260,0.804,0.3070,0.1210
2045051,9.331,0.215,0.4419,0.0324
2045060,8.800,0.686,0.3751,0.1031
2045078,9.956,0.196,0.5207,0.0295
2045086,11.922,0.000,0.7684,0.0000
2045094,11.571,0.000,0.7241,0.0000
2045108,10.137,0.059,0.5435,0.0089
2045116,9.527,1.226,0.4666,0.1844
2045124,7.369,1.408,0.1949,0.2118
2045132,8.381,1.267,0.3224,0.1906
2045141,8.679,1.417,0.3598,0.2132
2045159,8.157,0.555,0.2941,0.0834
2045167,7.196,0.407,0.1731,0.0612
2045175,7.768,0.310,0.2451,0.0467
2045183,13.511,0.000,0.9685,0.0000
2045191,6.466,0.986,0.0811,0.1483
2045205,8.997,0.025,0.3999,0.0037
2045213,9.242,0.147,0.4308,0.0222
2045221,11.784,0.000,0.7510,0.0000
2045230,9.012,0.017,0.4018,0.0026
2045248,6.232,0.685,0.0516,0.1030
2045256,13.387,0.000,0.9528,0.0000
2045264,11.002,0.000,0.6525,0.0000
2045272,6.828,0.531,0.1267,0.0799
2045281,6.548,1.240,0.0914,0.1864
2045299,6.015,4.435,0.0242,0.6670
2045302,8.131,0.952,0.2908,0.1432
2045311,6.791,0.474,0.1220,0.0713
2045329,9.040,0.511,0.4053,0.0768
2045337,11.006,0.046,0.6529,0.0069
2045345,8.484,0.455,0.3353,0.0685
2045353,10.804,0.042,0.6275,0.0064
2045361,10.483,0.030,0.5871,0.0045
2045370,7.060,2.881,0.1558,0.4333
2045388,7.749,3.505,0.2427,0.5272
2045396,6.818,4.728,0.1253,0.7112
2045400,8.472,6.300,0.3337,0.9476
2045426,6.649,6.549,0.1041,0.9849
2045434,8.835,3.849,0.3795,0.5788
2045442,6.101,3.351,0.0351,0.5039
2045451,10.642,0.000,0.6072,0.0000
2045469,9.091,1.287,0.4117,0.1935
2045477,7.396,1.008,0.1982,0.1517
2045485,7.485,2.030,0.2094,0.3053
2045493,6.573,2.809,0.0946,0.4225
2045515,6.995,3.376,0.1477,0.5078
2045523,7.547,1.481,0.2173,0.2227
2045531,7.034,1.564,0.1526,0.2352
2045558,7.721,2.509,0.2392,0.3774
2045574,11.095,0.463,0.6641,0.0696
2045582,6.976,2.979,0.1453,0.4480
2045591,7.872,0.215,0.2581,0.0324
2045604,12.692,0.000,0.8653,0.0000
2045612,9.000,4.934,0.4002,0.7420
2045621,5.994,5.316,0.0216,0.7995
2045639,6.985,3.785,0.1464,0.5693
2045647,10.521,0.648,0.5919,0.0974
2045671,11.957,0.000,0.7727,0.0000
2045680,7.127,3.169,0.1643,0.4767
2045698,7.040,3.304,0.1534,0.4969
2045701,7.358,8.043,0.1935,1.0000
2045710,7.734,3.772,0.2408,0.5674
2045728,5.978,3.898,0.0197,0.5863
2045736,7.608,2.962,0.2250,0.4455
2045744,7.951,3.087,0.2681,0.4643
2045752,7.932,3.208,0.2658,0.4825
2045761,7.032,3.463,0.1524,0.5208
2045779,7.242,5.368,0.1788,0.8073
2045787,8.954,0.459,0.3945,0.0690
2045795,6.332,5.729,0.0642,0.8617
2045809,8.153,0.166,0.2935,0.0250
2045817,6.847,6.885,0.1290,1.0000
2045825,6.036,5.481,0.0269,0.8244
2045833,7.398,2.664,0.1985,0.4006
2045841,7.290,2.023,0.1848,0.3042
2045868,7.350,3.639,0.1924,0.5473
2045876,8.111,5.685,0.2883,0.8551
2045884,6.601,8.023,0.0980,1.0000
2045892,6.210,3.975,0.0488,0.5979
2045906,9.704,0.814,0.4889,0.1224
2045914,6.379,1.916,0.0701,0.2882
2045922,7.094,0.304,0.1602,0.0457
2045949,6.936,3.071,0.1403,0.4618
2045957,6.275,2.203,0.0571,0.3313
2045965,7.043,1.546,0.1537,0.2325
2045973,7.488,1.226,0.2098,0.1844
2045981,10.054,2.860,0.5330,0.4301
2045990,9.267,0.000,0.4339,0.0000
2046007,10.417,0.015,0.5787,0.0023
2046015,6.781,4.737,0.1208,0.7124
2046040,6.696,0.407,0.1100,0.0612
2046058,12.571,0.000,0.8500,0.0000
2046066,8.717,0.027,0.3646,0.0041
2046074,11.997,0.000,0.7778,0.0000
2046082,12.885,0.000,0.8897,0.0000
2046091,8.487,0.044,0.3357,0.0066
2046104,8.098,0.133,0.2866,0.0201
2046112,8.449,0.158,0.3308,0.0237
2046121,7.214,0.662,0.1753,0.0996
2046147,9.376,0.057,0.4477,0.0085
2046155,6.980,0.557,0.1459,0.0838
2046163,6.820,0.589,0.1257,0.0886
2046171,8.223,0.131,0.3024,0.0197
2046180,10.611,0.004,0.6032,0.0007
2046198,11.054,0.000,0.6590,0.0000
2046201,6.726,0.299,0.1138,0.0450
2046236,9.784,0.021,0.4990,0.0031
2046244,10.481,0.000,0.5868,0.0000
2046252,10.913,0.000,0.6413,0.0000
2046261,6.960,0.986,0.1434,0.1482
2046279,7.018,2.164,0.1506,0.3255
2046287,7.673,3.316,0.2331,0.4988
2046295,10.528,3.664,0.5927,0.5511
2046309,8.638,3.752,0.3547,0.5643
2046317,6.783,4.043,0.1210,0.6081
2046325,6.467,3.222,0.0812,0.4846
2046333,6.544,2.817,0.0909,0.4236
2046341,6.568,1.225,0.0939,0.1842
2046368,7.689,0.391,0.2351,0.0588
2046376,10.371,1.827,0.5730,0.2748
2046384,6.632,2.610,0.1020,0.3925
2046392,6.097,6.161,0.0346,0.9266
2046414,7.037,5.206,0.1531,0.7830
2046422,7.152,5.133,0.1675,0.7721
2046449,6.711,5.942,0.1119,0.8936
2046457,6.990,2.518,0.1471,0.3788
2046465,6.592,3.466,0.0969,0.5212
2046481,6.891,4.171,0.1346,0.6273
2046490,6.684,2.964,0.1086,0.4459
2046503,12.714,0.195,0.8681,0.0293
2046520,6.849,0.840,0.1293,0.1263
2046538,8.436,0.511,0.3292,0.0769
2046546,7.414,2.303,0.2005,0.3464
2046554,9.407,0.533,0.4515,0.0801
2046571,10.941,0.494,0.6448,0.0742
2046589,8.142,1.704,0.2922,0.2562
2046597,7.432,2.211,0.2027,0.3325
2046601,12.870,0.208,0.8877,0.0312
2046619,6.523,1.146,0.0882,0.1724
2046627,6.718,0.973,0.1128,0.1464
2046635,5.675,2.098,0.0000,0.3155
2046643,5.941,2.468,0.0149,0.3712
2046651,6.173,1.769,0.0441,0.2660
2046660,9.093,0.401,0.4120,0.0603
2046686,7.980,0.372,0.2718,0.0559
2046708,6.447,2.827,0.0787,0.4251
2046716,6.323,4.816,0.0631,0.7243
2046741,7.420,1.824,0.2013,0.2743
2046759,9.625,0.012,0.4790,0.0018
2046767,10.405,0.000,0.5772,0.0000
2046775,11.088,0.000,0.6633,0.0000
2046783,6.737,2.066,0.1153,0.3108
2046791,7.115,1.431,0.1628,0.2152
2046805,7.115,0.749,0.1628,0.1127
2046813,7.028,1.986,0.1518,0.2986
2046821,6.970,2.395,0.1446,0.3602
2046830,7.693,2.719,0.2356,0.4090
2046848,6.961,2.227,0.1434,0.3349
2046856,7.243,0.997,0.1789,0.1500
2046864,6.051,3.221,0.0288,0.4844
2046872,5.973,2.547,0.0190,0.3831
2046881,6.141,2.914,0.0402,0.4383
2046899,6.489,1.754,0.0840,0.2638
2046902,6.264,1.515,0.0556,0.2279
2046911,6.927,2.130,0.1392,0.3203
2046937,6.280,3.123,0.0577,0.4697
2046945,6.354,6.439,0.0669,0.9684
2046953,6.513,5.478,0.0870,0.8239
2046961,6.907,4.236,0.1366,0.6372
2046988,6.284,5.120,0.0582,0.7701
2046996,6.076,6.612,0.0320,0.9945
2047003,6.943,4.457,0.1411,0.6703
2047011,7.049,7.817,0.1545,1.0000
2047020,6.940,2.909,0.1408,0.4375
2047046,6.725,6.940,0.1136,1.0000
2047054,13.930,0.000,1.0000,0.0000
2047062,12.492,0.000,0.8402,0.0000
2047071,12.219,0.000,0.8057,0.0000
2047089,6.369,1.664,0.0688,0.2503
2047097,12.050,0.040,0.7845,0.0061
2047101,12.682,0.000,0.8641,0.0000
2047119,12.127,0.045,0.7942,0.0067
2047127,13.164,0.000,0.9248,0.0000
2047135,10.901,0.049,0.6397,0.0073
2047143,7.541,3.746,0.2165,0.5635
2047151,9.790,0.460,0.4998,0.0692
2047160,10.887,0.008,0.6380,0.0012
2047178,12.483,0.000,0.8390,0.0000
2047194,6.148,6.732,0.0410,1.0000
2047208,7.336,11.773,0.1907,1.0000
2047216,7.009,11.065,0.1495,1.0000
2047224,6.969,10.527,0.1445,1.0000
2047232,6.741,10.095,0.1157,1.0000
2047241,6.860,9.407,0.1307,1.0000
2047259,8.100,5.601,0.2870,0.8423
2047267,8.132,4.910,0.2910,0.7385
2047283,6.594,3.848,0.0972,0.5787
2047291,7.783,5.642,0.2470,0.8486
2047305,8.763,8.082,0.3704,1.0000
2047313,9.246,0.507,0.4313,0.0763
2047321,8.267,4.696,0.3080,0.7063
2047330,8.489,0.058,0.3359,0.0087
2047348,6.916,2.608,0.1377,0.3923
2047356,6.882,3.224,0.1335,0.4848
2047364,7.294,1.757,0.1854,0.2642
2047372,7.087,1.704,0.1593,0.2562
2047381,7.815,0.617,0.2510,0.0928
2047399,9.838,0.208,0.5058,0.0314
2047402,10.803,0.041,0.6274,0.0062
2047411,10.445,0.081,0.5822,0.0121
2047445,8.023,0.506,0.2772,0.0761
2047453,8.111,0.482,0.2883,0.0724
2047461,10.014,0.462,0.5281,0.0696
2047470,9.627,0.294,0.4792,0.0443
2047488,8.400,0.391,0.3247,0.0588
2047496,8.743,0.568,0.3678,0.0854
2047500,8.515,0.095,0.3391,0.0143
2047518,6.761,0.382,0.1182,0.0575
2047526,9.740,0.087,0.4935,0.0130
2047534,13.020,0.000,0.9067,0.0000
2047542,7.046,0.303,0.1541,0.0455
2047551,12.593,0.000,0.8528,0.0000
2047569,12.966,0.014,0.8998,0.0021
2047577,9.710,0.014,0.4897,0.0020
2047585,11.918,0.000,0.7679,0.0000
2047593,13.284,0.000,0.9399,0.0000
2047607,13.010,0.000,0.9054,0.0000
2047615,12.095,0.000,0.7902,0.0000
2047623,11.842,0.000,0.7582,0.0000
2047640,11.530,0.000,0.7190,0.0000
2047658,10.120,0.000,0.5413,0.0000
2047666,7.477,0.216,0.2084,0.0325
2047674,6.600,0.809,0.0979,0.1217
2047682,6.801,0.448,0.1232,0.0673
2047691,11.888,0.000,0.7640,0.0000
2047704,12.852,0.000,0.8855,0.0000
2047712,12.448,0.000,0.8346,0.0000
2047721,12.267,0.000,0.8118,0.0000
2047755,13.922,0.000,1.0000,0.0000
2047763,12.301,0.000,0.8161,0.0000
2047771,12.406,0.000,0.8293,0.0000
2047780,12.293,0.000,0.8151,0.0000
2047798,11.959,0.000,0.7730,0.0000
2047801,10.806,0.005,0.6277,0.0007
2047810,9.056,0.105,0.4073,0.0157
2047828,7.121,0.555,0.1636,0.0835
2047836,10.086,0.010,0.5370,0.0016
2047844,9.116,0.054,0.4149,0.0081
2047852,7.341,0.243,0.1913,0.0365
2047861,7.822,0.218,0.2519,0.0328
2047879,10.532,0.084,0.5932,0.0127
2047887,12.376,0.000,0.8255,0.0000
2047895,11.538,0.000,0.7200,0.0000
2047909,6.246,2.222,0.0534,0.3342
2047917,7.117,1.395,0.1630,0.2099
2047925,11.465,0.000,0.7108,0.0000
2047933,10.930,0.000,0.6434,0.0000
2047941,9.783,0.066,0.4989,0.0100
2047950,10.052,0.051,0.5328,0.0077
2047968,11.583,0.015,0.7257,0.0023
2047976,10.304,0.009,0.5645,0.0014
2047984,11.199,0.008,0.6773,0.0013
2047992,7.261,1.413,0.1812,0.2125
2048000,6.429,1.329,0.0764,0.1999
2048018,6.894,1.083,0.1350,0.1629
2048026,6.841,1.003,0.1284,0.1509
2048034,7.232,0.692,0.1776,0.1041
2048042,7.229,0.715,0.1771,0.1075
2048051,11.697,0.000,0.7400,0.0000
2048069,12.746,0.000,0.8722,0.0000
2048077,12.656,0.000,0.8608,0.0000
2048085,13.565,0.000,0.9753,0.0000
2048093,7.165,0.540,0.1691,0.0812
2048107,6.814,0.738,0.1249,0.1109
2048115,6.293,1.429,0.0593,0.2149
2048123,6.348,0.925,0.0662,0.1391
2048131,6.805,1.067,0.1238,0.1605
2048140,6.805,1.576,0.1238,0.2370
2048158,7.197,2.074,0.1732,0.3119
2048166,6.699,1.661,0.1105,0.2498
2048174,7.085,1.041,0.1590,0.1566
2048182,7.164,1.566,0.1689,0.2355
2048191,7.417,2.115,0.2009,0.3180
2048204,7.419,0.943,0.2011,0.1419
2048212,7.690,2.052,0.2353,0.3086
2048221,7.963,1.680,0.2697,0.2527
2048239,7.902,0.858,0.2619,0.1291
2048247,9.123,0.055,0.4158,0.0082
2048255,6.750,2.502,0.1169,0.3763
2048263,7.581,2.188,0.2215,0.3292
2048271,7.697,1.498,0.2362,0.2253
2048298,11.988,0.000,0.7767,0.0000
2048301,7.343,2.289,0.1915,0.3443
2048310,6.710,1.109,0.1118,0.1668
2048328,7.607,0.224,0.2248,0.0337
2048336,7.288,0.441,0.1846,0.0663
2048344,8.537,0.612,0.3420,0.0921
2048352,9.305,0.409,0.4388,0.0615
2048361,7.830,0.808,0.2529,0.1215
2048379,6.481,2.171,0.0830,0.3266
2048387,7.269,1.715,0.1822,0.2579
2048395,7.080,1.218,0.1584,0.1832
2048409,7.490,0.610,0.2100,0.0917
2048417,6.293,1.324,0.0592,0.1992
2048425,9.869,0.033,0.5097,0.0049
2048433,7.132,1.085,0.1649,0.1632
2048441,6.204,2.047,0.0480,0.3078
2048450,12.413,0.003,0.8303,0.0005
2048468,8.804,0.925,0.3756,0.1391
2048476,9.009,1.428,0.4014,0.2147
2048484,9.508,1.542,0.4643,0.2320
2048492,9.732,0.073,0.4924,0.0110
2048506,6.809,2.075,0.1243,0.3121
2048514,8.326,0.601,0.3154,0.0905
2048522,6.771,2.447,0.1195,0.3680
2048549,9.643,0.235,0.4812,0.0354
2048557,7.555,2.685,0.2183,0.4039
2048565,11.190,0.095,0.6761,0.0142
2048573,7.032,1.876,0.1524,0.2822
2048581,8.170,1.502,0.2957,0.2259
2048611,8.595,0.337,0.3493,0.0507
2048620,6.676,0.953,0.1075,0.1433
2048646,7.421,1.500,0.2014,0.2256
2048662,6.926,2.721,0.1390,0.4093
2048671,8.264,1.739,0.3075,0.2615
2048689,6.502,3.564,0.0855,0.5361
2048697,7.778,2.232,0.2463,0.3357
2048701,6.266,2.928,0.0558,0.4404
2048719,6.254,3.291,0.0543,0.4950
2048727,6.989,1.003,0.1469,0.1509
2048735,8.597,1.862,0.3495,0.2800
2048743,6.758,2.927,0.1179,0.4403
2048760,7.407,1.037,0.1996,0.1559
2048786,6.328,1.409,0.0637,0.2119
2048794,6.542,2.889,0.0907,0.4345
2048824,6.529,0.993,0.0890,0.1493
2048832,6.581,2.633,0.0955,0.3960
2048841,5.956,1.383,0.0169,0.2080
2048859,9.684,0.061,0.4864,0.0092
2048867,6.408,0.712,0.0737,0.1071
2048883,6.809,0.765,0.1243,0.1151
2048891,10.409,0.013,0.5777,0.0019
2048905,7.102,0.221,0.1612,0.0333
2048913,6.856,0.430,0.1302,0.0647
2048921,6.944,1.041,0.1413,0.1565
2048930,9.563,0.074,0.4712,0.0111
2048948,6.880,0.526,0.1333,0.0791
2048956,6.893,0.281,0.1349,0.0423
2048964,11.993,0.000,0.7773,0.0000
2048972,12.848,0.000,0.8850,0.0000
2048981,12.173,0.000,0.8000,0.0000
2048999,11.445,0.000,0.7082,0.0000
2049006,12.138,0.000,0.7956,0.0000
2049014,12.172,0.000,0.7998,0.0000
2049022,10.683,0.000,0.6123,0.0000
2049031,13.521,0.000,0.9697,0.0000
2049049,12.020,0.000,0.7806,0.0000
2049057,11.974,0.000,0.7749,0.0000
2049065,12.624,0.000,0.8567,0.0000
2049073,11.837,0.000,0.7577,0.0000
2049081,12.269,0.000,0.8120,0.0000
2049090,12.047,0.000,0.7841,0.0000
2049103,8.555,1.676,0.3442,0.2521
2049111,8.844,1.353,0.3806,0.2035
2049120,8.340,1.619,0.3171,0.2435
2049138,9.497,1.660,0.4629,0.2497
2049146,6.855,3.208,0.1300,0.4825
2049154,5.169,1.828,0.0000,0.2749
2049162,6.185,1.004,0.0456,0.1510
2049171,8.354,0.158,0.3189,0.0238
2049189,10.495,0.000,0.5886,0.0000
2049197,9.394,0.862,0.4500,0.1296
2049201,8.544,1.375,0.3428,0.2067
2049219,6.169,4.599,0.0436,0.6916
2049227,6.088,6.210,0.0334,0.9340
2049235,6.573,2.384,0.0945,0.3585
2049243,6.275,1.416,0.0570,0.2130
2049251,9.756,0.522,0.4955,0.0785
2049260,6.699,1.962,0.1104,0.2951
2049278,6.320,5.198,0.0627,0.7818
2049286,6.425,5.411,0.0759,0.8138
2049294,6.267,1.800,0.0560,0.2707
2049308,8.127,0.471,0.2903,0.0709
2049316,6.550,2.754,0.0917,0.4142
2049324,6.410,6.285,0.0740,0.9452
2049332,9.038,1.419,0.4051,0.2134
2049341,7.426,1.124,0.2020,0.1690
2049359,8.364,0.952,0.3201,0.1432
2049375,7.139,4.128,0.1658,0.6209
2049383,5.845,2.609,0.0029,0.3924
2049391,6.727,1.606,0.1140,0.2415
2049405,8.841,0.968,0.3803,0.1456
2049413,8.328,0.160,0.3156,0.0240
2049430,6.584,3.879,0.0959,0.5834
2049448,6.645,1.004,0.1036,0.1510
2049456,6.254,1.075,0.0544,0.1617
2049464,9.640,0.076,0.4809,0.0115
2049472,7.931,1.140,0.2656,0.1714
2049481,10.261,0.015,0.5591,0.0022
2049499,7.881,1.187,0.2594,0.1786
2049502,6.394,0.907,0.0720,0.1365
2049529,5.788,3.630,0.0000,0.5460
2049537,6.523,2.812,0.0882,0.4229
2049545,6.697,2.091,0.1102,0.3145
2049553,9.827,1.030,0.5044,0.1549
2049561,9.705,0.877,0.4891,0.1319
2049570,11.194,0.000,0.6766,0.0000
2049588,6.269,0.767,0.0562,0.1154
2049596,10.271,0.073,0.5604,0.0110
2049600,7.323,0.407,0.1890,0.0612
2049618,9.798,0.113,0.5008,0.0171
2049626,6.561,2.270,0.0931,0.3414
2049642,7.493,1.525,0.2104,0.2294
2049651,6.755,1.852,0.1175,0.2785
2049669,8.605,0.321,0.3505,0.0483
2049677,6.643,2.545,0.1034,0.3827
2049685,6.572,2.401,0.0945,0.3611
2049693,7.332,0.276,0.1902,0.0416
2049707,10.483,0.013,0.5871,0.0020
2049715,6.112,2.539,0.0365,0.3819
2049723,7.606,1.315,0.2246,0.1978
2049731,8.497,0.499,0.3370,0.0751
2049740,7.041,2.553,0.1535,0.3839
2049758,12.676,0.000,0.8634,0.0000
2049774,10.775,0.000,0.6238,0.0000
2049782,12.298,0.000,0.8157,0.0000
2049791,12.532,0.000,0.8452,0.0000
2049804,7.727,1.861,0.2399,0.2799
2049812,9.423,0.852,0.4536,0.1282
2049821,9.692,1.998,0.4875,0.3005
2049839,12.894,0.000,0.8908,0.0000
2049847,12.372,0.000,0.8251,0.0000
2049855,11.029,0.012,0.6559,0.0019
2049863,10.108,0.018,0.5399,0.0027
2049871,11.978,0.000,0.7755,0.0000
2049880,7.323,2.973,0.1890,0.4472
2049898,8.073,1.320,0.2835,0.1986
2049901,9.136,0.750,0.4173,0.1128
2049910,9.012,0.307,0.4018,0.0462
2049928,6.770,0.783,0.1193,0.1178
2049936,7.965,4.556,0.2699,0.6852
2049944,6.668,4.076,0.1065,0.6131
2049952,6.388,5.888,0.0712,0.8856
2049961,5.880,5.903,0.0073,0.8878
2049979,6.865,2.780,0.1314,0.4181
2049987,5.946,4.124,0.0156,0.6202
2049995,7.851,2.863,0.2555,0.4307
2050004,12.296,0.000,0.8155,0.0000
2050012,12.312,0.000,0.8174,0.0000
2050021,12.743,0.000,0.8717,0.0000
2050039,12.758,0.000,0.8736,0.0000
2050047,10.687,0.180,0.6128,0.0270
2050055,13.002,0.000,0.9043,0.0000
2050063,10.081,1.339,0.5365,0.2014
2050071,6.230,5.910,0.0514,0.8888
2050080,9.248,3.385,0.4315,0.5091
2050101,6.927,0.597,0.1391,0.0898
2050110,6.329,5.192,0.0638,0.7808
2050128,7.692,1.949,0.2355,0.2931
2050136,10.272,0.389,0.5605,0.0584
2050144,9.917,0.470,0.5158,0.0706
2050152,6.604,0.751,0.0985,0.1130
2050161,6.029,2.183,0.0260,0.3283
2050179,7.943,0.318,0.2672,0.0479
2050187,6.879,0.643,0.1331,0.0966
2050195,12.590,0.002,0.8525,0.0002
2050209,7.897,0.351,0.2614,0.0528
2050217,10.055,0.390,0.5332,0.0587
2050225,11.727,0.065,0.7438,0.0098
2050233,10.266,1.103,0.5597,0.1659
2050276,9.143,3.006,0.4183,0.4521
2050284,6.710,2.403,0.1118,0.3615
2050306,7.030,2.158,0.1521,0.3246
2050314,6.614,0.527,0.0997,0.0792
2050331,13.158,0.000,0.9240,0.0000
2050349,12.159,0.000,0.7982,0.0000
2050365,13.214,0.000,0.9311,0.0000
2050373,5.946,1.189,0.0156,0.1788
2050390,14.266,0.000,1.0000,0.0000
2050403,14.192,0.000,1.0000,0.0000
2050411,13.350,0.000,0.9482,0.0000
2050420,13.274,0.000,0.9386,0.0000
2050438,13.354,0.000,0.9488,0.0000
2050446,14.377,0.000,1.0000,0.0000
2050454,13.292,0.000,0.9409,0.0000
2050462,13.393,0.000,0.9537,0.0000
2050471,13.053,0.000,0.9108,0.0000
2050489,6.907,1.061,0.1366,0.1596
2050497,13.666,0.000,0.9880,0.0000
2050501,8.763,0.169,0.3705,0.0255
2050519,6.834,1.487,0.1275,0.2236
2050527,7.273,0.575,0.1827,0.0865
2050535,8.090,1.626,0.2856,0.2445
2050543,12.526,0.000,0.8445,0.0000
2050551,6.967,1.805,0.1442,0.2715
2050560,7.502,3.837,0.2116,0.5771
2050578,6.734,1.072,0.1149,0.1612
2050586,6.608,1.919,0.0989,0.2887
2050594,7.366,1.835,0.1945,0.2759
2050608,8.860,1.443,0.3826,0.2171
2050616,9.823,0.066,0.5039,0.0099
2050624,11.687,0.000,0.7388,0.0000
2050632,12.378,0.000,0.8258,0.0000
2050641,12.890,0.000,0.8903,0.0000
2050659,12.550,0.000,0.8474,0.0000
2050667,11.439,0.000,0.7075,0.0000
2050675,6.786,0.529,0.1214,0.0795
2050683,7.033,0.473,0.1525,0.0712
2050691,8.323,1.169,0.3150,0.1759
2050713,6.557,0.868,0.0925,0.1306
2050721,7.269,0.219,0.1823,0.0330
2050748,8.157,1.064,0.2941,0.1601
2050756,8.817,0.590,0.3773,0.0887
2050764,9.860,0.203,0.5086,0.0305
2050772,7.079,0.849,0.1583,0.1277
2050781,8.851,0.144,0.3815,0.0217
2050799,6.489,0.546,0.0839,0.0821
2050802,13.702,0.000,0.9926,0.0000
2050811,6.243,0.828,0.0529,0.1245
2050829,6.110,1.286,0.0362,0.1935
2050837,6.052,1.541,0.0290,0.2318
2050845,6.157,1.581,0.0421,0.2378
2050853,6.963,1.295,0.1437,0.1948
2050861,6.902,1.653,0.1360,0.2487
2050870,6.645,2.520,0.1036,0.3790
2050888,5.915,1.577,0.0117,0.2371
2050896,6.853,0.501,0.1298,0.0754
2050900,6.786,0.637,0.1214,0.0959
