parcel_id,twi,hand,twi_n,hand_n
8030390,8.285,0.160,0.3103,0.0241
8030391,8.285,0.160,0.3103,0.0241
8030392,8.564,0.188,0.3453,0.0283
8030393,7.609,0.235,0.2251,0.0354
8030394,7.917,0.235,0.2638,0.0353
8030395,7.917,0.235,0.2638,0.0353
8030396,9.657,0.192,0.4830,0.0289
8030397,9.170,0.223,0.4217,0.0335
8030398,9.860,0.179,0.5086,0.0270
8030399,10.351,0.177,0.5704,0.0266
8030400,9.882,0.211,0.5113,0.0317
8030401,9.882,0.211,0.5113,0.0317
8030402,9.078,0.231,0.4101,0.0348
8030403,9.024,0.251,0.4033,0.0377
8030404,8.079,0.351,0.2842,0.0528
8030405,7.640,0.446,0.2289,0.0671
8030406,7.384,0.545,0.1967,0.0820
8030407,7.836,0.505,0.2537,0.0759
8030408,7.743,0.585,0.2420,0.0879
8030409,7.743,0.585,0.2420,0.0879
8030410,8.205,0.536,0.3001,0.0806
8030411,8.205,0.536,0.3001,0.0806
8030412,8.030,0.396,0.2781,0.0596
8030413,8.091,0.417,0.2858,0.0627
8030414,8.091,0.417,0.2858,0.0627
8030415,8.996,0.320,0.3998,0.0481
8030416,9.099,0.327,0.4127,0.0492
8030417,8.980,0.312,0.3977,0.0469
8030418,9.012,0.263,0.4017,0.0396
8030419,8.176,0.285,0.2965,0.0429
8030420,8.393,0.233,0.3238,0.0350
8030421,8.393,0.233,0.3238,0.0350
8030422,7.983,0.192,0.2721,0.0289
8030423,8.403,0.151,0.3251,0.0227
8030424,8.455,0.107,0.3317,0.0162
8030426,12.813,0.000,0.8805,0.0000
8030427,11.891,0.000,0.7644,0.0000
8030428,11.507,0.000,0.7161,0.0000
8030429,14.022,0.000,1.0000,0.0000
8030430,9.466,0.078,0.4590,0.0118
8030431,6.451,3.280,0.0791,0.4934
8030433,7.807,0.867,0.2500,0.1304
8030434,14.211,0.000,1.0000,0.0000
8030436,8.416,0.362,0.3267,0.0545
8030439,8.091,2.116,0.2858,0.3182
8030440,6.606,2.487,0.0987,0.3740
8030441,14.403,0.000,1.0000,0.0000
8030443,10.027,2.390,0.5296,0.3595
8030444,9.283,0.046,0.4360,0.0069
8030448,7.371,4.321,0.1951,0.6498
8030449,7.301,1.073,0.1862,0.1614
8030450,7.310,5.794,0.1874,0.8714
8030451,8.135,4.811,0.2913,0.7235
8030452,7.301,1.073,0.1862,0.1614
8030453,8.579,0.098,0.3473,0.0148
8030467,11.897,0.000,0.7652,0.0000
8030468,6.863,0.184,0.1311,0.0277
8030469,10.387,0.000,0.5749,0.0000
8030470,12.607,0.000,0.8547,0.0000
8030471,8.806,0.116,0.3758,0.0175
8030472,7.460,0.463,0.2062,0.0697
8030473,8.803,0.158,0.3754,0.0237
8030474,8.533,0.048,0.3415,0.0072
8030475,11.076,0.000,0.6618,0.0000
8030476,11.859,0.000,0.7605,0.0000
8030477,7.098,0.490,0.1607,0.0737
8030478,7.010,0.325,0.1496,0.0490
8030479,11.057,0.417,0.6593,0.0627
8030482,6.093,0.881,0.0340,0.1325
8030483,14.907,0.000,1.0000,0.0000
8030484,6.133,8.137,0.0391,1.0000
8030486,8.340,0.750,0.3171,0.1127
8030487,7.180,0.590,0.1710,0.0888
8030488,9.030,0.711,0.4041,0.1069
8030489,7.197,1.902,0.1731,0.2861
8030490,8.669,0.236,0.3586,0.0355
8030491,8.533,1.035,0.3414,0.1557
8030492,8.901,0.966,0.3878,0.1453
8030493,8.411,0.359,0.3261,0.0539
8030494,8.905,0.187,0.3883,0.0281
8030495,7.377,0.226,0.1958,0.0340
8030496,9.528,0.065,0.4668,0.0098
8030497,8.523,0.207,0.3402,0.0312
8030498,8.313,0.313,0.3137,0.0471
8030499,9.296,0.189,0.4376,0.0285
8030500,7.948,0.291,0.2677,0.0438
8030501,9.081,0.263,0.4104,0.0396
8030502,8.453,0.355,0.3313,0.0534
8030503,8.360,0.711,0.3197,0.1069
8030504,8.063,1.034,0.2822,0.1555
8030505,7.829,0.524,0.2528,0.0789
8030506,8.231,0.597,0.3034,0.0898
8030507,8.138,0.719,0.2916,0.1082
8030508,7.723,0.675,0.2394,0.1015
8030509,8.337,0.577,0.3168,0.0868
8030510,9.044,0.951,0.4058,0.1430
8030511,8.390,1.035,0.3234,0.1557
8030512,8.939,0.951,0.3926,0.1431
8030513,9.214,1.034,0.4273,0.1555
8030514,9.158,0.724,0.4202,0.1089
8030515,9.492,0.644,0.4623,0.0969
8030516,9.630,0.411,0.4796,0.0618
8030517,9.947,0.351,0.5196,0.0527
8030518,9.015,0.275,0.4022,0.0413
8030519,10.972,0.112,0.6486,0.0169
8030520,9.831,0.201,0.5049,0.0303
8030521,11.127,0.116,0.6682,0.0175
8030522,7.447,0.448,0.2047,0.0673
8030523,8.136,0.322,0.2914,0.0484
8030524,9.477,0.176,0.4603,0.0264
8030525,8.027,0.403,0.2776,0.0606
8030526,9.809,0.371,0.5022,0.0559
8030527,9.315,0.423,0.4399,0.0636
8030528,8.060,0.584,0.2818,0.0878
8030529,8.345,0.645,0.3177,0.0971
8030530,9.992,0.813,0.5252,0.1223
8030531,10.811,0.837,0.6284,0.1259
8030532,9.250,0.917,0.4317,0.1379
8030533,9.393,0.983,0.4497,0.1478
8030534,8.580,1.074,0.3474,0.1615
8030535,10.884,0.942,0.6376,0.1417
8030536,10.839,0.892,0.6320,0.1342
8030537,9.721,0.933,0.4910,0.1403
8030538,9.570,0.912,0.4720,0.1372
8030539,7.600,0.877,0.2240,0.1318
8030540,6.791,0.768,0.1220,0.1155
8030541,6.661,0.541,0.1056,0.0814
8030542,6.936,0.403,0.1403,0.0606
8030543,7.104,0.319,0.1615,0.0480
8030544,6.748,0.530,0.1166,0.0797
8030545,6.632,0.494,0.1020,0.0742
8030546,6.909,0.358,0.1368,0.0539
8030547,8.424,0.305,0.3278,0.0459
8030548,8.330,0.376,0.3158,0.0566
8030549,8.379,0.373,0.3220,0.0561
8030550,6.622,1.143,0.1007,0.1719
8030551,8.225,1.129,0.3026,0.1698
8030552,9.331,1.100,0.4419,0.1655
8030553,7.384,1.000,0.1967,0.1503
8030554,7.480,0.929,0.2088,0.1398
8030555,8.010,0.626,0.2756,0.0942
8030556,8.300,0.504,0.3121,0.0759
8030557,7.979,0.386,0.2716,0.0580
8030558,7.162,0.383,0.1688,0.0576
8030559,7.965,0.103,0.2698,0.0155
8030560,9.370,0.009,0.4468,0.0013
8030561,11.274,0.000,0.6867,0.0000
8030562,12.327,0.000,0.8193,0.0000
8030563,10.285,0.138,0.5622,0.0207
8030564,10.029,0.079,0.5299,0.0119
8030565,9.590,0.236,0.4746,0.0355
8030566,7.928,0.359,0.2652,0.0540
8030567,8.189,0.532,0.2981,0.0800
8030568,9.397,0.509,0.4503,0.0765
8030569,9.769,0.496,0.4972,0.0747
8030570,8.523,0.685,0.3402,0.1030
8030571,8.428,1.165,0.3282,0.1752
8030572,8.861,1.610,0.3828,0.2421
8030573,10.309,2.588,0.5652,0.3893
8030574,9.477,2.598,0.4604,0.3908
8030575,9.377,2.503,0.4477,0.3765
8030576,9.330,2.457,0.4418,0.3696
8030577,9.613,1.895,0.4775,0.2851
8030578,10.374,2.279,0.5734,0.3427
8030579,8.741,1.207,0.3677,0.1815
8030580,7.738,1.154,0.2413,0.1736
8030581,6.938,0.621,0.1406,0.0934
8030582,6.277,0.886,0.0573,0.1333
8030583,6.218,0.909,0.0499,0.1367
8030584,6.246,0.747,0.0533,0.1124
8030585,6.550,0.810,0.0917,0.1218
8030586,6.423,0.462,0.0757,0.0694
8030587,6.961,0.331,0.1435,0.0497
8030588,6.774,0.324,0.1198,0.0487
8030589,7.182,0.232,0.1712,0.0350
8030590,8.160,0.046,0.2944,0.0069
8030591,10.755,0.006,0.6213,0.0008
8030592,11.348,0.004,0.6960,0.0005
8030593,11.535,0.004,0.7197,0.0005
8030594,11.874,0.000,0.7623,0.0000
8030595,13.439,0.004,0.9594,0.0006
8030596,12.609,0.004,0.8549,0.0006
8030597,8.452,0.124,0.3312,0.0186
8030598,7.203,0.255,0.1740,0.0383
8030599,7.747,0.200,0.2425,0.0300
8030600,8.604,0.288,0.3504,0.0433
8030601,8.768,0.212,0.3711,0.0319
8030602,7.243,0.302,0.1790,0.0455
8030603,7.280,0.472,0.1836,0.0710
8030604,7.114,0.370,0.1627,0.0556
8030605,7.081,0.703,0.1585,0.1057
8030606,7.024,0.748,0.1514,0.1125
8030607,7.832,0.357,0.2532,0.0537
8030608,8.547,0.190,0.3432,0.0286
8030609,7.692,0.256,0.2355,0.0384
8030610,7.850,0.265,0.2554,0.0398
8030611,7.085,0.331,0.1590,0.0498
8030612,8.410,0.135,0.3259,0.0204
8030613,9.129,0.761,0.4165,0.1145
8030614,8.382,1.442,0.3224,0.2169
8030615,7.089,2.115,0.1596,0.3180
8030616,9.333,1.962,0.4422,0.2951
8030617,7.605,1.962,0.2245,0.2951
8030618,8.422,1.872,0.3275,0.2815
8030619,8.449,1.835,0.3308,0.2759
8030620,7.918,1.844,0.2639,0.2774
8030621,8.944,1.789,0.3932,0.2691
8030622,9.881,1.689,0.5113,0.2540
8030623,9.418,1.574,0.4529,0.2367
8030624,10.492,0.889,0.5883,0.1337
8030625,8.048,1.284,0.2804,0.1931
8030626,9.321,1.577,0.4407,0.2371
8030627,8.825,1.821,0.3783,0.2739
8030628,9.786,1.805,0.4993,0.2714
8030629,8.373,1.940,0.3213,0.2918
8030630,8.222,1.980,0.3022,0.2979
8030631,9.290,2.097,0.4368,0.3154
8030632,9.519,2.071,0.4656,0.3115
8030633,8.776,2.185,0.3721,0.3286
8030634,6.806,2.282,0.1239,0.3433
8030635,11.902,0.000,0.7659,0.0000
8030636,11.383,0.000,0.7005,0.0000
8030637,11.370,0.000,0.6988,0.0000
8030638,5.280,5.124,0.0000,0.7707
8030639,9.047,1.526,0.4062,0.2294
8030640,6.938,4.081,0.1405,0.6138
8030641,11.621,0.000,0.7305,0.0000
8030642,12.163,0.000,0.7988,0.0000
8030644,8.525,4.623,0.3405,0.6954
8030646,10.255,3.043,0.5583,0.4577
8030647,8.970,0.083,0.3966,0.0126
8030649,7.745,1.053,0.2421,0.1583
8030651,13.847,0.000,1.0000,0.0000
8030652,13.916,0.000,1.0000,0.0000
8030653,11.939,0.000,0.7705,0.0000
8030654,11.190,0.000,0.6761,0.0000
8030655,12.047,0.000,0.7840,0.0000
8030656,12.038,0.000,0.7830,0.0000
8030657,12.058,0.000,0.7855,0.0000
8030658,12.919,0.000,0.8940,0.0000
8030659,12.727,0.000,0.8698,0.0000
8030660,12.038,0.000,0.7830,0.0000
8030661,12.038,0.000,0.7830,0.0000
8030662,11.827,0.000,0.7564,0.0000
8030663,11.401,0.000,0.7027,0.0000
8030664,11.401,0.000,0.7027,0.0000
8030665,11.212,0.000,0.6790,0.0000
8030666,11.212,0.000,0.6790,0.0000
8030667,12.206,0.000,0.8041,0.0000
8030668,12.206,0.000,0.8041,0.0000
8030669,12.058,0.000,0.7855,0.0000
8030670,11.871,0.000,0.7620,0.0000
8030671,11.871,0.000,0.7620,0.0000
8030672,11.929,0.000,0.7692,0.0000
8030673,11.929,0.000,0.7692,0.0000
8030674,9.482,0.012,0.4610,0.0018
8030675,8.395,0.083,0.3241,0.0124
8030676,8.069,0.314,0.2830,0.0472
8030677,7.062,0.598,0.1561,0.0899
8030678,6.511,2.890,0.0867,0.4347
8030679,8.323,4.751,0.3150,0.7145
8030680,11.703,0.006,0.7408,0.0009
8030681,8.503,1.496,0.3377,0.2251
8030682,5.662,1.013,0.0000,0.1523
8030683,5.501,1.175,0.0000,0.1768
8030687,8.186,1.648,0.2978,0.2479
8030688,10.315,3.857,0.5659,0.5801
8030689,6.256,5.517,0.0546,0.8298
8030690,11.601,0.008,0.7279,0.0011
8030692,7.116,4.236,0.1630,0.6372
8030697,7.007,3.762,0.1492,0.5658
8030698,7.910,2.218,0.2630,0.3336
8030699,13.283,0.000,0.9398,0.0000
8030700,10.764,0.072,0.6225,0.0108
8030701,10.859,0.000,0.6345,0.0000
8030703,7.329,4.373,0.1898,0.6577
8030704,6.514,2.714,0.0871,0.4083
8030705,9.732,1.037,0.4924,0.1560
8030706,7.817,2.777,0.2513,0.4177
8030707,13.320,0.000,0.9444,0.0000
8030708,10.018,0.231,0.5285,0.0348
8030709,7.020,2.176,0.1508,0.3273
8030710,7.147,1.457,0.1668,0.2191
8030711,9.649,0.057,0.4820,0.0086
8030712,8.924,0.071,0.3907,0.0107
8030713,10.113,0.002,0.5404,0.0003
8030714,9.705,0.038,0.4890,0.0057
8030715,8.988,0.079,0.3988,0.0119
8030716,7.781,0.260,0.2467,0.0391
8030717,7.041,0.471,0.1535,0.0709
8030718,6.952,0.723,0.1423,0.1087
8030719,7.150,1.077,0.1672,0.1620
8030720,7.170,0.980,0.1697,0.1474
8030721,7.209,0.952,0.1746,0.1432
8030722,7.472,1.095,0.2078,0.1647
8030723,7.529,0.863,0.2150,0.1298
8030724,8.431,0.877,0.3286,0.1319
8030725,7.144,1.232,0.1665,0.1853
8030726,6.948,1.402,0.1418,0.2109
8030727,8.000,1.473,0.2743,0.2215
8030728,8.068,1.559,0.2828,0.2345
8030729,7.709,1.698,0.2376,0.2554
8030730,7.399,2.057,0.1986,0.3093
8030731,7.354,2.488,0.1929,0.3742
8030732,7.287,2.608,0.1844,0.3923
8030733,7.279,2.904,0.1835,0.4368
8030734,7.427,4.259,0.2021,0.6406
8030735,7.425,4.385,0.2019,0.6595
8030736,7.439,4.323,0.2036,0.6502
8030737,7.617,4.118,0.2260,0.6193
8030738,7.557,4.026,0.2185,0.6056
8030739,7.591,3.928,0.2228,0.5908
8030740,7.638,3.534,0.2287,0.5316
8030741,7.588,3.438,0.2224,0.5171
8030742,7.410,3.337,0.2000,0.5019
8030743,7.857,2.707,0.2563,0.4072
8030744,8.579,2.646,0.3472,0.3979
8030745,9.552,2.790,0.4698,0.4196
8030746,9.787,0.833,0.4994,0.1252
8030747,9.527,0.889,0.4667,0.1337
8030748,8.987,0.949,0.3986,0.1427
8030749,7.573,1.237,0.2205,0.1860
8030750,7.670,1.383,0.2328,0.2080
8030751,7.499,1.738,0.2112,0.2614
8030752,7.392,1.902,0.1977,0.2861
8030753,7.214,2.073,0.1753,0.3118
8030754,6.974,2.360,0.1451,0.3550
8030755,7.088,2.590,0.1595,0.3895
8030756,7.114,2.605,0.1627,0.3918
8030757,7.464,2.574,0.2068,0.3871
8030758,7.690,2.794,0.2353,0.4203
8030759,7.619,3.077,0.2263,0.4628
8030760,7.567,3.221,0.2197,0.4844
8030761,7.321,3.923,0.1888,0.5900
8030762,7.124,4.013,0.1639,0.6035
8030763,7.100,3.551,0.1610,0.5341
8030764,7.319,3.345,0.1885,0.5030
8030765,8.309,3.176,0.3132,0.4777
8030766,8.660,3.009,0.3575,0.4526
8030767,8.329,3.060,0.3157,0.4602
8030768,7.318,3.341,0.1883,0.5025
8030769,7.430,3.232,0.2025,0.4861
8030770,7.239,3.223,0.1785,0.4848
8030771,7.484,3.657,0.2093,0.5501
8030772,7.967,3.077,0.2702,0.4628
8030773,7.967,3.077,0.2702,0.4628
8030774,8.128,3.473,0.2904,0.5223
8030775,8.088,2.872,0.2854,0.4320
8030776,7.538,3.306,0.2161,0.4972
8030777,7.389,2.707,0.1974,0.4072
8030778,7.139,3.131,0.1659,0.4709
8030779,7.139,3.131,0.1659,0.4709
8030780,7.308,2.488,0.1871,0.3742
8030781,7.435,2.897,0.2031,0.4357
8030782,7.910,2.218,0.2630,0.3336
8030783,8.176,2.132,0.2965,0.3207
8030784,7.835,2.676,0.2535,0.4024
8030785,7.835,2.676,0.2535,0.4024
8030786,7.582,2.167,0.2216,0.3260
8030787,7.132,2.763,0.1650,0.4156
8030788,7.270,2.756,0.1824,0.4145
8030789,7.936,2.217,0.2662,0.3335
8030790,7.986,2.753,0.2726,0.4140
8030791,7.986,2.753,0.2726,0.4140
8030792,8.493,2.833,0.3364,0.4260
8030793,8.523,3.199,0.3401,0.4812
8030794,9.002,3.476,0.4005,0.5227
8030795,8.479,3.560,0.3346,0.5355
8030796,7.794,3.441,0.2484,0.5175
8030797,7.943,3.651,0.2671,0.5492
8030798,7.377,3.603,0.1958,0.5419
8030799,9.003,4.021,0.4007,0.6048
8030800,8.896,4.194,0.3872,0.6308
8030801,9.768,3.855,0.4970,0.5798
8030802,10.315,3.857,0.5659,0.5801
8030803,11.304,3.669,0.6905,0.5518
8030804,11.304,3.669,0.6905,0.5518
8030805,7.441,4.220,0.2039,0.6347
8030806,7.377,4.657,0.1959,0.7004
8030807,7.373,4.848,0.1953,0.7292
8030808,7.165,4.490,0.1691,0.6753
8030809,7.260,5.005,0.1811,0.7528
8030810,7.004,4.546,0.1488,0.6837
8030811,6.890,5.202,0.1345,0.7824
8030812,7.181,4.568,0.1711,0.6870
8030813,7.308,5.259,0.1871,0.7910
8030814,7.391,4.647,0.1976,0.6989
8030815,7.338,5.286,0.1909,0.7950
8030816,7.121,4.711,0.1635,0.7086
8030817,6.464,4.869,0.0808,0.7323
8030818,6.486,4.912,0.0836,0.7387
8030819,6.866,4.916,0.1315,0.7394
8030820,6.617,5.486,0.1000,0.8251
8030821,7.339,4.907,0.1911,0.7380
8030822,7.904,4.909,0.2622,0.7383
8030823,8.143,5.317,0.2923,0.7997
8030824,7.921,4.989,0.2644,0.7503
8030825,7.204,5.024,0.1740,0.7557
8030826,7.204,5.024,0.1740,0.7557
8030827,6.565,5.010,0.0935,0.7535
8030828,6.184,5.398,0.0455,0.8119
8030829,6.629,1.711,0.1016,0.2573
8030830,7.433,1.034,0.2029,0.1555
8030831,8.425,0.789,0.3278,0.1187
8030832,10.049,0.452,0.5325,0.0680
8030833,10.752,0.403,0.6210,0.0606
8030834,7.968,0.378,0.2703,0.0569
8030835,7.015,0.723,0.1502,0.1087
8030836,7.627,0.594,0.2274,0.0894
8030837,8.732,0.672,0.3665,0.1010
8030838,9.619,0.892,0.4783,0.1342
8030839,9.746,0.637,0.4942,0.0958
8030840,9.757,0.999,0.4957,0.1502
8030841,9.106,1.170,0.4136,0.1760
8030842,7.618,1.245,0.2262,0.1873
8030843,7.060,1.340,0.1558,0.2015
8030844,7.194,1.154,0.1728,0.1736
8030845,7.541,1.162,0.2165,0.1747
8030846,7.627,1.160,0.2273,0.1744
8030847,7.629,0.795,0.2276,0.1195
8030848,7.642,0.756,0.2292,0.1136
8030849,7.889,0.617,0.2603,0.0927
8030850,9.895,0.221,0.5130,0.0333
8030851,9.649,0.272,0.4820,0.0409
8030852,8.131,0.583,0.2908,0.0876
8030853,7.686,0.712,0.2347,0.1070
8030854,7.662,0.783,0.2317,0.1177
8030855,7.906,0.814,0.2624,0.1224
8030856,7.405,1.058,0.1994,0.1592
8030857,7.125,1.139,0.1641,0.1714
8030858,7.259,1.169,0.1809,0.1759
8030859,7.444,1.085,0.2043,0.1632
8030860,6.944,2.353,0.1413,0.3538
8030861,7.874,1.837,0.2584,0.2763
8030862,7.829,2.242,0.2527,0.3373
8030863,7.456,2.379,0.2058,0.3578
8030864,7.057,1.998,0.1555,0.3004
8030865,7.140,2.667,0.1660,0.4012
8030866,7.234,2.273,0.1778,0.3419
8030867,7.869,2.432,0.2577,0.3658
8030868,8.127,2.228,0.2903,0.3350
8030869,8.433,2.083,0.3289,0.3132
8030870,8.054,2.088,0.2811,0.3140
8030871,7.412,2.104,0.2003,0.3164
8030872,6.961,1.855,0.1435,0.2790
8030873,6.979,1.760,0.1457,0.2647
8030874,7.219,1.474,0.1760,0.2216
8030875,7.382,1.328,0.1965,0.1997
8030876,7.952,0.955,0.2683,0.1436
8030877,8.282,0.871,0.3098,0.1310
8030878,8.547,0.796,0.3432,0.1197
8030879,9.858,0.665,0.5084,0.1001
8030880,10.617,0.598,0.6040,0.0900
8030881,9.998,0.640,0.5259,0.0962
8030882,8.661,0.805,0.3576,0.1211
8030883,7.997,1.805,0.2739,0.2715
8030886,8.595,0.133,0.3493,0.0199
8030888,8.994,0.347,0.3995,0.0522
8030889,14.390,0.000,1.0000,0.0000
8030890,9.151,0.774,0.4194,0.1164
8030892,8.331,0.672,0.3160,0.1011
8030893,9.221,1.193,0.4281,0.1795
8030894,7.794,1.759,0.2483,0.2646
8030895,8.267,0.559,0.3080,0.0841
8030896,6.310,3.335,0.0614,0.5016
8030897,7.312,0.197,0.1877,0.0296
8030899,8.646,0.450,0.3556,0.0678
8030901,8.919,0.597,0.3901,0.0898
8030902,8.862,0.674,0.3829,0.1014
8030904,7.725,0.396,0.2396,0.0596
8030905,7.341,0.699,0.1912,0.1052
8030909,8.611,0.195,0.3513,0.0293
8030910,10.373,0.028,0.5733,0.0041
8030911,11.998,0.000,0.7779,0.0000
8030912,10.150,0.100,0.5451,0.0151
8030913,8.611,0.195,0.3513,0.0293
8030914,6.264,0.846,0.0556,0.1272
8030915,6.264,0.846,0.0556,0.1272
8030916,6.211,5.704,0.0489,0.8579
8030917,6.577,5.205,0.0951,0.7829
8030918,5.435,6.948,0.0000,1.0000
8030919,7.660,4.570,0.2315,0.6873
8030920,7.943,4.578,0.2671,0.6885
8030921,11.605,0.125,0.7284,0.0188
8030922,10.109,0.516,0.5400,0.0776
8030923,8.976,1.134,0.3972,0.1706
8030924,10.771,2.670,0.6234,0.4015
8030925,9.054,3.037,0.4070,0.4567
8030926,7.485,2.434,0.2095,0.3661
8030927,12.796,0.000,0.8785,0.0000
8030928,7.908,0.866,0.2627,0.1302
8030929,6.842,0.320,0.1284,0.0481
8030932,7.722,0.140,0.2393,0.0210
8030933,11.905,0.000,0.7662,0.0000
8030934,7.932,0.127,0.2657,0.0191
8030935,14.517,0.000,1.0000,0.0000
8030936,12.683,0.000,0.8642,0.0000
8030937,12.529,0.000,0.8448,0.0000
8030938,11.531,0.027,0.7191,0.0040
8030939,12.311,0.000,0.8174,0.0000
8030940,11.777,0.000,0.7501,0.0000
8030941,12.112,0.000,0.7923,0.0000
8030942,12.978,0.000,0.9014,0.0000
8030943,12.993,0.000,0.9033,0.0000
8030944,14.694,0.000,1.0000,0.0000
8030945,14.851,0.000,1.0000,0.0000
8030946,14.836,0.000,1.0000,0.0000
8030947,13.330,0.000,0.9457,0.0000
8030948,12.381,0.000,0.8261,0.0000
8030949,12.293,0.000,0.8150,0.0000
8030950,12.293,0.000,0.8150,0.0000
8030951,11.221,0.027,0.6801,0.0041
8030952,10.598,0.122,0.6015,0.0184
8030953,9.913,0.140,0.5153,0.0210
8030954,6.404,0.293,0.0733,0.0441
8030955,7.065,0.249,0.1566,0.0375
8030956,6.769,0.370,0.1192,0.0557
8030957,6.921,0.240,0.1384,0.0361
8030958,6.896,0.407,0.1353,0.0612
8030959,7.062,0.294,0.1562,0.0442
8030960,7.429,0.261,0.2024,0.0392
8030961,7.307,0.244,0.1871,0.0367
8030962,7.351,0.163,0.1926,0.0245
8030963,7.748,0.098,0.2426,0.0148
8030964,9.058,0.046,0.4076,0.0070
8030965,9.058,0.046,0.4076,0.0070
8030966,11.327,0.011,0.6934,0.0016
8030967,9.861,0.022,0.5087,0.0033
8030968,9.207,0.059,0.4264,0.0088
8030969,8.957,0.062,0.3949,0.0093
8030970,8.957,0.062,0.3949,0.0093
8030971,8.374,0.077,0.3214,0.0116
8030972,8.574,0.062,0.3466,0.0094
8030973,9.091,0.038,0.4118,0.0058
8030974,9.811,0.025,0.5025,0.0037
8030975,10.836,0.000,0.6315,0.0000
8030976,10.010,0.000,0.5275,0.0000
8030977,8.699,0.026,0.3623,0.0039
8030978,8.939,0.028,0.3925,0.0041
8030979,10.503,0.002,0.5897,0.0003
8030980,10.486,0.028,0.5875,0.0041
8030981,12.814,0.002,0.8807,0.0003
8030982,13.356,0.002,0.9490,0.0003
8030983,8.931,0.144,0.3916,0.0217
8030984,6.772,0.606,0.1196,0.0912
8030985,5.801,0.637,0.0000,0.0958
8030986,4.990,1.198,0.0000,0.1802
8030987,5.912,0.437,0.0112,0.0657
8030988,5.322,0.988,0.0000,0.1486
8030989,5.963,0.595,0.0177,0.0894
8030990,5.774,0.460,0.0000,0.0692
8030991,6.258,0.298,0.0548,0.0448
8030992,7.472,0.129,0.2078,0.0193
8030993,7.293,0.120,0.1852,0.0180
8030994,7.806,0.069,0.2499,0.0104
8030995,7.891,0.089,0.2606,0.0134
8030996,7.322,0.159,0.1889,0.0239
8030997,7.292,0.161,0.1852,0.0242
8030998,7.440,0.152,0.2038,0.0229
8030999,7.440,0.152,0.2038,0.0229
8031000,7.528,0.175,0.2149,0.0263
8031001,7.799,0.124,0.2489,0.0187
8031002,7.363,0.192,0.1941,0.0289
8031003,7.216,0.162,0.1755,0.0244
8031004,7.448,1.609,0.2048,0.2419
8031006,11.974,0.000,0.7750,0.0000
8031007,8.646,0.045,0.3557,0.0067
8031008,11.606,0.000,0.7286,0.0000
8031009,7.678,0.427,0.2337,0.0642
8031010,11.892,0.000,0.7645,0.0000
8031011,11.049,0.002,0.6584,0.0002
8031012,11.429,0.005,0.7063,0.0007
8031013,11.287,0.000,0.6884,0.0000
8031014,13.325,0.000,0.9451,0.0000
8031015,6.851,0.442,0.1295,0.0664
8031016,7.600,0.458,0.2240,0.0689
8031017,7.067,0.283,0.1568,0.0425
8031018,7.650,0.302,0.2302,0.0454
8031019,6.778,0.499,0.1203,0.0751
8031020,8.688,0.391,0.3610,0.0588
8031021,8.219,0.084,0.3019,0.0127
8031022,8.425,0.178,0.3279,0.0268
8031023,8.858,0.099,0.3824,0.0150
8031024,11.590,0.000,0.7265,0.0000
8031025,8.624,0.091,0.3530,0.0137
8031026,7.582,0.365,0.2217,0.0549
8031027,8.069,0.202,0.2829,0.0303
8031028,8.282,0.178,0.3099,0.0268
8031029,9.320,0.095,0.4406,0.0143
8031030,11.259,0.019,0.6849,0.0028
8031031,12.004,0.000,0.7787,0.0000
8031032,12.004,0.000,0.7787,0.0000
8031033,12.239,0.000,0.8082,0.0000
8031034,10.836,0.000,0.6316,0.0001
8031035,10.677,0.000,0.6115,0.0001
8031036,10.677,0.000,0.6115,0.0001
8031037,10.528,0.000,0.5928,0.0001
8031038,9.629,0.009,0.4795,0.0013
8031039,8.931,0.034,0.3916,0.0051
8031040,8.931,0.034,0.3916,0.0051
8031041,8.651,0.052,0.3563,0.0079
8031042,7.941,0.099,0.2668,0.0149
8031043,7.745,0.126,0.2422,0.0190
8031044,7.761,0.169,0.2442,0.0254
8031045,7.569,0.154,0.2200,0.0232
8031046,8.265,0.056,0.3076,0.0084
8031047,8.852,0.053,0.3816,0.0080
8031048,9.673,0.028,0.4850,0.0042
8031049,10.608,0.012,0.6028,0.0017
8031050,11.049,0.002,0.6584,0.0002
8031051,10.302,0.015,0.5642,0.0022
8031052,10.302,0.015,0.5642,0.0022
8031053,9.735,0.042,0.4928,0.0064
8031054,9.160,0.084,0.4204,0.0126
8031055,8.884,0.092,0.3856,0.0138
8031056,8.657,0.139,0.3570,0.0209
8031057,8.381,0.166,0.3222,0.0250
8031058,8.051,0.216,0.2807,0.0326
8031059,7.524,0.280,0.2144,0.0421
8031060,7.862,0.263,0.2569,0.0395
8031061,7.549,0.302,0.2175,0.0454
8031062,7.959,0.170,0.2692,0.0256
8031063,8.067,0.211,0.2828,0.0317
8031064,7.697,0.225,0.2361,0.0339
8031065,7.367,0.255,0.1945,0.0384
8031066,7.599,0.166,0.2237,0.0250
8031067,7.599,0.166,0.2237,0.0250
8031068,8.097,0.100,0.2866,0.0151
8031069,10.138,0.017,0.5436,0.0026
8031070,10.629,0.000,0.6054,0.0000
8031071,10.962,0.000,0.6474,0.0000
8031072,9.248,0.041,0.4315,0.0062
8031073,8.240,0.085,0.3045,0.0127
8031074,8.138,0.058,0.2917,0.0087
8031075,8.815,0.021,0.3770,0.0032
